19:27:00,1130m,56%,56.5,1801Mi,46%,840,42,42
19:28:00,1033m,51%,51.65,1805Mi,46%,846,42,42.3
19:29:00,1194m,59%,59.7,1811Mi,47%,846,42,42.3
19:30:00,1071m,53%,53.55,1806Mi,46%,846,42,42.3
19:31:00,979m,48%,48.95,1812Mi,47%,870,43,43.5
19:32:00,986m,49%,49.3,1814Mi,47%,888,44,44.4
19:33:00,950m,47%,47.5,1834Mi,47%,900,45,45
19:34:00,635m,31%,31.75,1846Mi,48%,906,45,45.3
19:35:01,1232m,61%,61.6,1835Mi,47%,912,45,45.6
19:36:00,1219m,60%,60.95,1839Mi,47%,912,45,45.6
19:37:00,893m,44%,44.65,1853Mi,48%,918,45,45.9
19:38:00,1386m,69%,69.3,1864Mi,48%,930,46,46.5
19:39:00,1376m,68%,68.8,1852Mi,48%,936,46,46.8
19:40:00,1166m,58%,58.3,1852Mi,48%,948,47,47.4
19:41:00,1100m,55%,55,1866Mi,48%,948,47,47.4
19:42:00,1131m,56%,56.55,1866Mi,48%,924,46,46.2
19:43:00,1187m,59%,59.35,1870Mi,48%,924,46,46.2
19:44:00,1427m,71%,71.35,1856Mi,48%,924,46,46.2
19:45:00,1429m,71%,71.45,1872Mi,48%,936,46,46.8
19:46:01,1411m,70%,70.55,1861Mi,48%,924,46,46.2
19:47:00,1205m,60%,60.25,1860Mi,48%,924,46,46.2
19:48:00,1294m,64%,64.7,1859Mi,48%,906,45,45.3
19:49:00,1196m,59%,59.8,1855Mi,48%,888,44,44.4
19:50:01,1526m,76%,76.3,1859Mi,48%,894,44,44.7
19:51:00,1516m,75%,75.8,1866Mi,48%,888,44,44.4
19:52:00,1430m,71%,71.5,1865Mi,48%,888,44,44.4
19:53:00,1210m,60%,60.5,1864Mi,48%,912,45,45.6
19:54:00,1150m,57%,57.5,1872Mi,48%,900,45,45
19:55:00,1392m,69%,69.6,1870Mi,48%,882,44,44.1
19:56:00,1423m,71%,71.15,1868Mi,48%,882,44,44.1
19:57:00,1425m,71%,71.25,1862Mi,48%,894,44,44.7
19:58:01,1374m,68%,68.7,1861Mi,48%,894,44,44.7
19:59:00,1203m,60%,60.15,1877Mi,48%,912,45,45.6
20:00:00,1000m,50%,50,1872Mi,48%,900,45,45
20:01:00,991m,49%,49.55,1873Mi,48%,894,44,44.7
20:02:00,1402m,70%,70.1,1870Mi,48%,888,44,44.4
20:03:00,1440m,72%,72,1862Mi,48%,906,45,45.3
20:04:01,1343m,67%,67.15,1869Mi,48%,888,44,44.4
20:05:00,1400m,70%,70,1864Mi,48%,906,45,45.3
20:06:00,1258m,62%,62.9,1885Mi,49%,918,45,45.9
20:07:00,916m,45%,45.8,1889Mi,49%,912,45,45.6
20:08:00,1399m,69%,69.95,1882Mi,48%,918,45,45.9
20:09:00,1391m,69%,69.55,1888Mi,49%,918,45,45.9
20:10:00,1314m,65%,65.7,1880Mi,48%,906,45,45.3
20:11:00,1175m,58%,58.75,1878Mi,48%,918,45,45.9
